__token__,__occurence__
connaîtriez,1
Trésor,1
Absolument,1
deviendrez,1
affranchit,1
fornication,5
m'aimeriez,1
croyez-vous,2
N'avons-nous,4
j'honore,1
prétendez-vous,1
cracha,1
Envoyé,1
mendiait,1
m'étant,1
vue.—,1
l'ignorons,1
Interrogez-le,1
convenus,2
reconnaîtrait,1
interrogez-le,1
d'injures,1
aveugle-né,2
l'adora,1
Sommes-nous,2
allégorie,1
n'appartiennent,1
bergerie,2
m'aime,5
l'écoutez-vous,1
Dédicace,1
tiendrez-vous,1
dites-le-nous,1
franchement,2
d'œuvres,3
lapidez-vous,1
lapidons,1
blasphémez,1
—Marie,1
essuya,2
malade.—,1
Retournons,2
heures,3
réveiller,2
Didyme,2
l'accordera,1
ressuscitera.—,1
consolaient,1
pensant,3
émotion,1
répondirent-ils,1
pouvait-il,1
frémissant,1
caveau,1
m'exaucez,1
bandelettes,2
suaire,2
Déliez-le,1
Sanhédrin,9
Romains,6
réfléchissez,1
réunir,3
public,3
Ephrem,1
souciât,1
dérobait,2
m'aurez,1
—Ses,1
regarde.—,1
ressuscita,1
gagnez,1
l'honorera,1
glorifiez,3
surprennent,1
Quoiqu'il,1
confessaient,1
aimèrent,1
enseignées,3
bain,2
Comprenez-vous,1
m'appelez,1
l'exemple,4
l'apôtre,4
affirma,2
penché,2
trempé,2
tard.—,1
saurions-nous,1
montrez-nous,1
Montrez-nous,1
crois-tu,1
Croyez,2
Croyez-le,1
m'aimez,1
Consolateur,5
l'aimerai,1
vouliez,3
viendrons,1
s'effraye,1
m'aimiez,1
réjouiriez,1
m'entretiendrai,1
sarment,4
l'émonde,1
alliez,1
aimerait,1
appartiendrait,1
eusse,1
excuse,2
procède,4
croira,1
agiront,1
souveniez,2
l'annoncera,2
questionnez,1
reverrai,1
m'interrogerez,1
glorifiez-moi,1
reçues,4
conservais,1
hormis,2
Sanctifiez-les,1
—pour,2
fournis,1
Nazareth.—,1
Malchus,1
boirai-je,1
tribun,20
avantageux,3
portière,1
chauffaient,1
chauffant,1
n'entrèrent,1
accusation,2
portez-vous,1
malfaiteur,3
l'aurions,1
Prenez-le,2
jugez-le,1
Dis-tu,1
d'ici-bas,1
tressé,1
l'amène,2
crucifiez-le,1
Ignores-tu,1
Lithostrotos,1
Gabbatha,1
—C'était,1
heure.—,1
Crucifierai-je,1
l'inscription,1
grec,5
latin,1
couture,1
déchirons,1
tirons,1
Clopas,1
heure-là,1
l'approchèrent,1
rompît,1
détachât,1
rompirent,2
d'enlever,1
l'enveloppèrent,1
d'ensevelir,1
linceuls,1
ressusciter,3
pleurez-vous,2
jardinier,1
dites-moi,1
retiendrez,1
retenus,1
croirai,1
Huit,1
croyant,6
preuves,4
entretenant,1
rétablirez,1
moments,2
parurent,2
arrêtez-vous,1
d'ordinaire,1
persévéraient,1
Haceldama,1
Barsabas,2
Mathias,2
indiquez,1
l'apostolat,2
s'exprimer,1
accoururent,1
Surpris,1
l'idiome,1
Parthes,1
Elamites,1
Cappadoce,2
Pont,3
l'Asie,7
Phrygie,3
Pamphylie,5
Lybie,1
prosélytes,3
moquant,1
Onze,1
séjournez,1
supposez,1
prophétiseront,2
sauvé.—,1
immuable,1
prescience,2
permettrez,1
franchise,2
patriarche,5
enseveli,2
exhortait,1
s'augmenta,1
assidus,2
prédications,1
réunions,2
communes,1
fraction,2
partageaient,1
fréquentaient,1
Belle-Porte,2
Regarde-nous,1
s'attendant,1
étonnez-vous,1
relâchât,1
sollicité,1
l'Auteur,1
anciennement,1
n'écoutera,1
successivement,2
mécontents,1
annonçaient,2
Alexandre,4
pontificale,1
sanhédrin,3
insigne,1
nier,1
défendons-leur,1
nom-là,2
interdirent,1
d'enseigner,5
Jugez,1
relâchèrent,2
Mis,1
ont-elles,1
frémi,1
soulevés,1
Ponce-Pilate,2
gentils,2
d'annoncer,6
annoncèrent,5
n'appelait,1
distribuait,1
originaire,3
Chypre,8
Barnabé,30
mentes,1
pouvais-tu,1
n'étais-tu,1
menti,1
l'inhumer,1
Dites-moi,2
prix-là,1
l'Apôtre,2
l'inhumèrent,1
louait,1
plaçait,1
nattes,1
couvrît,1
amenant,2
adhérents,2
agents,1
lapidés,2
dociles,2
Exaspérés,1
vénéré,1
Théodas,1
personnage,2
sauriez,1
risque,1
opprobres,3
cessaient,1
laissions,1
élurent,1
Etienne,7
Prochore,1
Nicanor,1
Timon,1
Parménas,1
Nicolas,1
d'Antioche,2
s'augmentait,1
considérablement,1
obéissaient,1
Cyrénéens,1
Alexandrins,1
Cilicie,8
d'Asie,5
subornèrent,1
blasphématoires,2
ameutèrent,1
institutions,1
siégeaient,1
Quitte,1
maltraitera,1
esclavage,1
patriarches,4
Poussés,1
d'Hémor,1
usant,2
d'artifice,2
vécussent,1
outrageait,1
vengea,1
exhorta,3
maltraiter,1
maltraitait,1
Quarante,1
l'assistance,3
conférant,1
transmettre,1
repoussèrent,1
fabriquèrent,1
M'avez-vous,1
l'astre,2
Raiphan,1
subsista,1
d'élever,1
bâtirez-vous,1
l'intimaient,1
grinçaient,1
bouchant,1
lapidaient,2
imputez,1
approuvé,2
d'Etienne,3
ensevelirent,1
arrachait,1
annonçant,5
émerveillait,1
Vertu,1
séduits,1
reçussent,1
l'imposition,3
j'imposerai,1
s'acquérait,1
Repens-toi,2
Candace,1
surintendant,1
tond,1
humiliation,1
L'eunuque,1
Chemin,1
empêche,2
—Je,1
baptisa,1
évangélisant,1
croyance,1
persécutes-tu,3
persécutes,3
regimber,2
l'aiguillon,2
Tremblant,1
percevaient,1
Droite,1
Tarse,5
imposait,1
recouvrât,1
recouvres,2
persécutait,3
confondait,1
démontrant,2
pouvant,4
s'adressait,1
Hellénistes,1
disputait,2
L'Eglise,2
développant,1
progressant,1
Lydda,3
Enée,2
convertirent,2
Tabitha,2
Dorcas,2
d'aumônes,2
tendit,1
corroyeur,3
Religieux,1
Corneille,9
Fixant,2
aumônes,3
logé,4
soldat,2
s'approchaient,1
extase,2
nappe,4
s'abaissant,1
Lèvre-toi,1
informés,2
qu'était,2
juive,2
logea,1
l'accompagnèrent,3
réunies,1
hésitation,2
d'attester,1
accompagnaient,1
entendaient,2
Peut-on,1
refuser,1
J'entendis,1
mange.—,1
bouche.—,1
profane.—,1
hésiter,2
m'accompagnèrent,1
entrâmes,1
maison.—,1
souvins,1
l'Esprit-Saint.—,1
étais-je,1
calmèrent,1
glorifièrent,2
Phénicie,3
Antioche,17
n'annonçant,1
s'adressèrent,1
Grecs,11
advint,1
église,1
instruisirent,1
Chrétiens,1
Agabus,2
Claude,3
l'arrestation,1
escouades,1
cessait,1
Enveloppe-toi,1
réel,1
s'engagèrent,1
qu'attendait,1
Marc,8
Rhodé,1
procéda,1
l'interrogatoire,1
Blastus,1
haranguait,1
enfantait,1
vaquaient,1
jeûnaient,1
Séparez-moi,1
Séleucie,1
Salamine,1
Paphos,2
magicien,3
juif,3
Barjésus,1
proconsul,4
Sergius,1
Paulus,1
Elymas,1
nom—,1
opposition,2
Paul,162
Perge,3
Pisidie,2
exhortation,1
volontés.—,1
lisent,1
méritât,2
annonçons,5
ressuscitant,2
promises,1
corruption.—,1
justifiés,11
dédaigneux,1
disparaissez,1
exhortèrent,1
persévérer,2
blasphémant,1
contredirent,1
tournons,1
croyants,5
secouèrent,1
Iconium,3
incrédules,8
outrager,1
Lycaonie,1
Lystres,5
Derbé,3
lycaonien,1
Jupiter,2
Mercure,1
faiblesses,4
dispensant,2
saisons,1
favorables,1
parvinrent,1
d'Iconium,2
traînèrent,3
évangélisé,1
exhortant,3
instituèrent,1
recommandèrent,1
Traversant,1
Attalie,1
recommandés,1
l'Église,1
racontant,1
causa,2
enjoindre,1
engagée,1
concordent,1
réparerai,1
L'œuvre,1
éternité.—,1
inquiéter,1
étouffées,1
prêchent,3
Silas,15
éminents,1
mandat,2
délégués,2
semblé,1
indispensable,1
étouffée,1
Adieu,2
exhorter,4
congédiés,1
souhait,1
dissentiment,1
s'embarqua,2
recommandé,3
Eglises,34
décisions,1
fortifiaient,1
Galatie,4
empêchés,2
Mysie,2
disposaient,2
Bithynie,2
rapidement,2
Troas,6
Macédonien,2
Macédoine,19
cherchâmes,1
fîmes,2
Samothrace,1
débarquâmes,1
Néapolis,1
allâmes,2
Philippes,4
colonie,1
rendîmes,1
pensions,1
l'auditoire,1
Lydie,2
marchande,1
Thyatire,4
contraignit,1
rencontrâmes,1
Python,1
procurait,2
éprouvait,1
l'agora,1
stratèges,5
ordonnèrent,1
battît,1
recommandant,2
geôlier,5
intérieurs,1
éveillé,1
Crois,1
licteurs,3
exhorté,1
discuta,1
Partant,1
piqués,1
enrôlèrent,1
provoquèrent,2
attroupements,1
Jason,5
politarques,2
contravention,1
édits,1
Bérée,4
Thessalonique,6
d'empressement,2
examinant,1
agiter,1
Timothée,22
Athènes,3
mander,1
discutait,1
l'Agora,1
rencontrait,1
philosophes,1
épicuriens,1
stoïciens,1
l'entendant,1
l'Aréopage,2
Athéniens,2
constate,1
éminemment,1
religieux,2
lorsqu'en,1
INCONNU,1
peupler,1
existence,1
tâtons,1
divinité,3
sculptés,1
génie,1
accrédité,1
t'entendrons,1
Denys,1
l'Aréopagite,1
Damaris,1
Aquila,5
d'Italie,2
Priscille,4
Rome,6
exerçait,2
travailla,1
faiseurs,1
discourait,1
persuadait,1
s'opposaient,1
secoua,1
Justus,2
contiguë,1
Crispus,2
Corinthiens,2
Corinthe,5
Gallion,3
d'Achaïe,1
s'agissait,2
méfait,1
écouterais,1
discussions,1
Sosthènes,1
mît,1
adieu,2
Cenchrées,1
Ephèse,12
d'Ephèse,4
débarqué,1
Galates,2
affermissant,1
Apollos,6
d'Alexandrie,2
éloquent,1
connût,1
exposèrent,1
Achaïe,1
l'approuvèrent,1
réfutait,1
vigoureusement,1
d'assurance,2
discourant,1
persuasive,1
endurcis,1
décriant,1
discourut,1
Tyrannus,1
appliquait,1
mouchoirs,1
quittaient,1
exorcistes,1
essayèrent,1
d'invoquer,1
Scéva,1
superstitieuses,1
estimant,2
traversant,1
l'Achaïe,7
Eraste,3
Asie,8
orfèvre,1
Démétrius,3
fabriquait,1
Diane,5
industrie,3
discrédit,1
Ephésiens,3
théâtre,2
entraînant,1
Gaïus,3
Aristarque,5
Macédoniens,3
empêchèrent,1
Asiarques,1
l'engager,1
plupart,6
dégagea,1
grammate,1
incontestable,1
sacrilèges,1
blasphémateurs,2
d'audience,2
proconsuls,1
griefs,4
décidera,1
légale,1
accusés,1
attroupement,2
adressant,2
Grèce,1
décida,1
Sopater,1
Pyrrhus,1
Secundus,1
Gaius,1
Tychique,5
Trophime,3
embarquâmes,1
rejoignîmes,1
prolongea,1
Eutyque,1
Assos,2
gagnâmes,1
Mytilène,1
Chio,1
cinglâmes,1
Samos,1
Trogylle,1
Milet,3
Pentecôte,2
comporté,1
humilité,5
suscitaient,1
particulières,1
Notre-Seigneur,35
m'arriver,1
m'assure,1
n'attache,1
consomme,1
atteste,3
évêques,2
s'introduira,1
n'épargneront,1
perverses,2
d'exhorter,3
fondaient,1
baisaient,1
traversée,1
laissâmes,2
abordâmes,2
cargaison,5
trouvâmes,1
restâmes,1
acheminâmes,1
accompagnèrent,1
achevant,1
navigation,3
Ptolémaïs,1
l'évangéliste,1
logeâmes,1
conjurâmes,1
cessâmes,1
Mnason,1
détail,2
zélés,1
purifie-toi,2
naziréat,1
expirés,1
l'entraîna,1
immédiatement,2
Fais-le,1
M'est-il,1
dernièrement,1
sicaires,1
citoyen,5
permets-moi,1
s'exprimant,1
hébraïque,3
secte,4
chargeant,1
prédestiné,1
tardes-tu,1
nom.—,1
m'arriva,1
moi.—,2
répondis-je,1
approbation,2
t'envoyer,1
courroies,1
romain,4
l'accusaient,2
d'injure,1
d'ange,2
affirment,2
vif,2
trouvons,1
ourdirent,1
engagés,3
n'ayons,3
adressez-vous,1
trajet,1
Mène,1
d'examiner,1
n'attendent,1
lanciers,1
Félix,8
Lysias,3
survins,1
l'arrachai,1
Romain,1
Voulant,1
accusé,1
accusateurs,6
s'expliquer,1
Antipatris,1
t'entendrai,1
Tertullus,1
Jouissant,1
réformes,1
prévoyance,1
accueillons,1
t'arrêter,1
troubles,2
Nazaréens,1
survenu,2
l'interrogeant,1
l'accusons,1
soutenant,2
gouvernes,1
ameuter,1
prouver,3
religion,6
m'efforce,3
compatriotes,3
ajourna,1
Drusille,1
faisait-il,1
fréquemment,1
s'entretenir,1
s'écoulèrent,1
Porcius,1
Festus,14
charges,1
l'accusent,1
répréhensible,1
attentat,2
Agrippa,10
Bérénice,3
confronté,1
l'accusé,1
l'accuse,2
différer,1
imputèrent,1
supposais,1
controverses,2
particulière,1
affirmait,1
embarrassé,1
matières,1
demandai,1
l'empereur,3
J'aurais,2
l'entendras,1
tribuns,1
précis,1
audience,1
rédiger,1
déraisonnable,1
m'estime,1
puisqu'elle,1
pharisien,2
austère,1
semble-t-il,1
incroyable,1
suffrage,2
sévissant,1
forcés,1
blasphémer,4
poursuivais,1
pouvoirs,1
tombâmes,1
l'aiguillon.—,1
m'écriai-je,1
constituer,1
t'apparaîtrai,1
annoncerait,2
déraisonnes,1
déraisonne,1
persuades,1
chrétien,2
faille,2
plût,1
m'écoutent,1
d'Adramytte,1
longer,1
levâmes,1
l'ancre,2
Julius,1
traitait,1
côtoyâmes,1
contraires,3
baigne,1
Myre,1
Lycie,1
l'Italie,1
navigâmes,1
Cnide,1
d'aborder,1
Crète,5
Salmoné,1
longeant,1
Bons-Ports,1
Laséa,1
dangereuse,1
représentations,1
pilote,2
patron,1
hiverner,1
Phénice,1
l'Africus,1
Corus,1
d'exécuter,3
rasèrent,1
Euraquilon,1
lutter,3
dérive,1
île,2
Cauda,1
chaloupe,3
hissée,1
ceintrèrent,1
d'échouer,1
Syrte,1
voilure,1
lançâmes,1
agrès,1
sévir,2
évanoui,1
j'appartiens,1
comparaisses,1
naviguent,2
ballottés,1
l'Adriatique,1
soupçonnèrent,1
Jetant,1
brasses,1
récifs,1
ancres,3
impatience,1
proue,2
amarres,2
d'anxiété,1
suffisamment,1
allégèrent,1
baie,1
plage,2
résolurent,1
attaches,1
gouvernails,1
d'artimon,1
échouèrent,1
disloquait,1
s'échappât,1
sains,2
saufs,1
Evangile,9
miraculeusement,1
spirituel,12
encourager,2
—mais,2
Barbares,1
Grec,6
perfections,2
invisibles,4
rendues,8
visibles,5
inexcusables,1
vantant,1
échangé,2
incorruptible,6
corruptible,4
naturel,2
nature,11
d'user,2
mutuelle,2
dégradation,1
souciés,1
d'envie,1
malignité,2
semeurs,1
fanfarons,2
ingénieux,1
loyauté,2
implacables,1
approuvent,1
penses,1
méprises-tu,2
longanimité,5
t'invite,1
endurcissement,1
impénitent,1
t'amasses,1
persévérance,5
contention,2
naturellement,2
montrent,2
accusent,1
défendent,1
secrètes,1
reposes,1
glorifies,2
flattes,1
t'enseignes,1
prêches,1
dérobes,1
déshonores,1
transgresses,2
anéantira-t-elle,1
triomphes,1
démontre,1
jugera-t-il,1
ferions-nous,1
accuse,2
prétendent,1
l'enseignons,1
Sépulcre,1
d'aspic,1
manifestée,9
justifiant,1
exclue,1
l'exclusion,1
Détruisons-nous,1
confirmons,1
béatitude,1
pardonnées,1
fut-elle,2
d'incirconcision,1
obtenue,1
qu'incirconcis,1
héritiers,10
Donc,3
Espérant,1
considéra,2
demeurons,3
serons-nous,2
réconciliés,4
obtenu,11
réconciliation,4
gratuit,1
suites,1
règneront-ils,1
constitués,3
intervenue,2
abondé,1
surabondé,2
vivrons-nous,1
greffés,1
d'empire,2
obéissiez,1
offrez-vous,1
offrez-lui,1
Pécherons-nous,1
enseignée,4
justice.—,1
aviez-vous,1
dégagée,1
excitées,1
dégagés,1
surannée,1
exemple,5
vivais,1
qu'offrait,1
développer,1
spirituelle,3
charnel,2
Grâces,3
s'affectionnent,2
redevables,1
d'adoption,1
crions,1
cohéritiers,1
souffrons,2
glorifiés,2
j'estime,2
attend-elle,1
assujettie,1
—non,3
soumise,2
gémissons,2
l'adoption,3
l'espérer,1
l'attendons,1
ineffables,2
concourent,1
prédestinés,4
accusera,1
principautés,4
j'éprouve,2
incessante,1
souhaiterais,1
—afin,2
électif,1
L'aîné,1
l'élection,1
plaint-il,1
s'opposer,1
l'appellerai,2
D'autre,1
l'exécutera,1
aurions,4
prêchons,7
confesses,1
parvient,2
Gentil,1
invoquera-t-on,1
croira-t-on,1
entendra-t-on,1
prédicateur,6
prédicateurs,1
J'exciterai,1
hardiesse,5
incroyant,1
chapitre,1
trébuchet,1
bronché,1
amoindrissement,1
chrétiens,2
gentilité,1
qu'apôtre,1
rejet,1
réintégration,1
quelques-unes,1
enté,3
participant,1
naturelles,2
t'épargne,1
sévérité,4
maintiens,1
entés,1
enter,1
contrairement,1
franc,1
entées,1
ignoriez,1
vocation,9
repentance,1
désobéi,3
obtiennent,3
insondables,1
incompréhensibles,1
conformez,2
transformez-vous,1
éprouviez,1
modestes,1
départie,1
différents,1
préside,1
hypocrisie,2
fraternel,5
d'affection,2
nonchalants,1
fervents,1
patients,2
subvenir,4
nécessités,3
l'hospitalité,5
n'aspirez,1
laissez-vous,2
vengez,1
rétribuerai,1
attireront,2
appliqués,2
l'impôt,2
mutuel,2
citer,1
résument,1
L'amour,2
d'autant,8
Dépouillons-nous,1
revêtons,1
Marchons,1
honnêtement,1
jalousies,2
revêtez-vous,4
conviction,8
vivons,6
mourons,2
Soit,3
juges-tu,1
paraîtrons,1
jugeons,1
contristes,1
n'entraîne,1
Recherchons,1
contribue,1
l'édification,4
Garde-la,1
approuve,1
complaire,4
l'édifier,1
t'outragent,1
possédions,1
Accueillez-vous,1
accueillis,1
J'affirme,1
véracité,1
L'Ecriture,1
abondiez,1
persuasion,4
raviver,1
—à,1
m'acquittant,1
n'oserais,1
l'Esprit-,3
l'Illyrie,1
Espagne,1
Présentement,1
collecte,2
spirituels,8
temporels,1
consigné,1
partirai,1
l'Espagne,1
receviez,3
l'assistiez,1
Saluez,19
Prisca,2
coopérateurs,1
—Saluez,1
Epénète,1
l'Asie.—,1
vous.—,1
Andronique,1
Junias,1
Amplias,1
Seigneur.—,3
Urbain,1
coopérateur,1
Stachys,1
bien-aimé.—,1
Apelle,1
d'Aristobule.—,1
Hérodion,1
Narcisse,1
Tryphène,1
Tryphose,1
Perside,1
distingué,1
mienne.—,1
Asyncrite,1
Phlégon,1
Hermés,1
Patrobas,1
Hermas,1
eux.—,2
Philologue,1
Julie,1
Nérée,1
qu'Olympias,1
Saluez-vous,4
saluent,12
causent,2
s'écartant,1
flatteur,1
séduisent,2
Lucius,1
Sosipater,1
parents.—,1
Tertius,1
lettre.—,1
Caïus,1
Quartus,1
—conformément,1
nôtre,3
continuelles,4
comblés,1
cédez,1
affermira,3
communion,10
scission,1
Chloé,1
—tel,1
—et,3
Stéphanas,3
disputeur,1
exigent,1
Christ-Jésus,1
sanctification,4
dusse,1
persuasif,1
démontraient,1
mystérieuse,1
glorification,1
n'auraient,2
parlons,4
qu'enseigne,2
exprimant,1
spirituelles,2
charnels,2
marchez-vous,1
qu'Apollos,1
égaux,1
architecte,1
s'abuse,3
dispensateurs,2
manifestera,3
d'Apollos,2
appreniez,1
enflant,1
régnions,1
fatiguons,1
persécutés,5
supportons,2
calomniés,1
supplions,2
j'écris,2
eussiez-vous,1
imitateurs,5
j'enseigne,1
présumant,1
n'irais,1
enflés,4
consiste,5
absent,5
Jésus.—,1
Purifiez-vous,1
Célébrons,1
relations,2
cupides,2
rapaces,2
idolâtre,2
ivrogne,1
rapace,1
Retranchez,1
importance,1
jugerons,1
établissez,1
souffrez-vous,1
dépouillez,1
trompez,2
efféminés,1
avares,1
Ecriture,2
Glorifiez,1
soustrayez,1
vaquer,2
remettez-vous,1
incontinence,1
condescendance,3
mariés,1
mariées,1
j'ordonne,1
remarier,3
consente,2
l'incrédule,1
dissimule,1
l'incirconcision,3
l'observation,1
achetés,1
difficultés,1
ainsi.—,1
lien,3
afflictions,3
achètent,1
usent,3
préoccupation,1
tiraillements,1
exposerait,1
déshonneur,1
présume,1
lui.—,1
d'envisager,1
jouissez,1
portera-t-elle,1
violentant,1
apôtre,12
apostolat,2
détracteurs,1
moissonnions,1
matériels,1
d'obstacle,1
obligation,1
m'incombe,1
n'annonce,1
mériterais,1
confiée,3
stade,1
Courez,1
remporter,3
s'abstient,1
impérissable,1
accompagnait,1
livrons,1
tentons,1
l'Exterminateur,1
tentés,2
ménagera,1
rompons,1
participons,1
participent-ils,1
sacrifiée,1
l'immolent,1
Voulons-nous,1
expédient,1
n'édifie,1
renseignement,1
jugée,3
blâmé,1
retenez,3
sujétion,1
Jugez-en,1
enseigne-t-elle,1
habitude,2
scissions,1
sectes,3
manifestés,1
méprisez-vous,1
affront,2
soupé,1
s'éprouve,1
examinions,1
attendez-vous,1
réunissiez,1
réglerai,1
diversité,4
ministères,1
d'opérations,1
l'utilité,1
d'opérer,2
distribuant,1
l'ouïe,1
ouïe,1
l'odorat,1
L'œil,1
honorables,3
entourons,1
honnêtes,2
traitons,1
décence,1
secondement,1
troisièmement,1
{,1
},1
d'assister,1
thaumaturges,1
parlent-ils,1
interprètent-ils,1
Aspirez,1
connaîtrais,1
posséderais,1
distribuerais,1
livrerais,1
envieuse,1
inconsidérée,1
d'inconvenant,1
supporte,2
prophétisons,1
partiel,1
raisonnais,1
édifie,2
s'édifie,1
prophétisiez,1
n'interprète,1
Voyons,1
inanimés,1
distincts,1
distincte,1
inintelligibles,1
aspirez,2
cherchiez,1
d'interpréter,1
répondra-t-il,1
d'action,2
d'instruire,1
m'écouteront,1
initiés,1
diront-ils,1
initié,1
dévoilés,1
adorera,1
édifier,3
d'interprète,1
exhortés,1
soumises,8
interrogent,1
l'ignorer,1
n'empêchez,1
bienséance,1
l'aurait,2
conséquent,1
vivifiés,1
principauté,4
évident,2
mœurs,1
sérieusement,1
ressuscitent-ils,1
reviennent-ils,1
sèmes,2
célestes,5
terrestres,3
